274,14,182,273
274,17,183,265
271,19,181,267
273,19,185,266
270,19,183,267
272,30,179,258
270,27,163,246
269,27,162,245
265,28,187,266
269,28,156,248
267,37,154,242
266,37,160,246
262,38,168,251
263,40,163,250
262,43,164,250
260,42,170,257
260,46,167,256
264,48,163,261
256,50,167,250
257,51,160,251
251,52,164,250
256,56,156,255
251,60,159,242
250,59,161,251
249,59,156,247
249,66,160,249
246,65,159,250
245,68,163,253
247,72,164,254
247,69,158,248
248,76,159,242
245,78,165,239
243,72,158,233
240,67,161,240
240,69,163,224
245,70,158,222
246,66,156,227
243,67,160,219
245,66,158,208
237,68,166,206
232,56,169,217
240,58,160,214
240,59,168,213
244,56,159,220
238,57,166,211
235,55,175,219
238,54,166,220
236,54,174,214
237,52,172,214
239,55,178,209
240,48,176,221
245,50,169,220
240,45,178,222
246,48,173,221
251,47,167,204
248,45,176,216
250,46,177,207
250,45,181,203
247,40,185,208
250,42,191,207
263,43,172,209
255,44,186,209
258,39,185,220
256,37,188,216
249,35,196,216
249,32,194,224
251,32,196,219
246,29,201,225
247,33,205,223
249,33,199,222
252,37,200,228
251,40,201,226
252,45,204,224
247,39,210,232
247,40,208,232
246,37,212,242
249,43,210,241
245,43,215,240
243,48,215,233
240,40,219,243
247,50,212,237
243,51,218,242
240,59,222,239
249,59,209,243
241,63,219,235
243,63,221,239
238,62,224,234
241,73,218,218
240,72,214,218
241,75,208,219
244,76,195,213
239,76,204,211
240,80,197,206
239,77,199,219
237,84,206,225
243,87,192,210
236,86,200,214
236,93,202,208
237,96,201,217
235,99,204,212
238,98,198,224
235,104,207,229
236,113,204,210
235,101,205,226
235,102,209,238
233,101,203,240
237,105,202,238
235,114,207,233
227,113,211,234
234,118,206,230
233,120,202,231
232,128,208,222
236,128,202,224
232,125,210,232
232,128,201,224
230,129,213,227
233,136,209,228
222,136,221,220
232,141,212,212
231,149,212,204
225,145,218,210
229,150,215,200
230,157,216,193
226,151,225,199
228,159,222,191
230,167,221,181
228,168,225,179
228,164,224,186
229,173,224,174
228,170,224,175
228,175,230,174
228,179,227,168
226,181,236,169
227,177,231,170
229,183,229,164
229,184,229,167
223,191,236,164
224,190,236,169
224,193,236,171
222,193,242,168
225,205,233,157
227,202,232,168
225,207,240,164
226,208,235,164
220,208,248,171
224,211,240,168
218,209,247,174
219,213,246,169
214,226,249,160
220,213,245,176
217,217,248,169
219,213,244,170
220,208,243,177
215,214,244,170
216,213,245,166
214,215,244,162
218,213,239,162
227,212,230,168
219,209,241,168
221,212,232,163
225,210,234,166
223,211,233,165
226,205,228,170
230,207,210,166
229,205,210,171
231,199,209,173
233,193,211,186
237,194,208,183
242,203,208,176
240,198,209,178
242,199,210,177
246,189,206,187
244,196,213,175
248,195,214,181
248,195,212,173
254,197,207,171
251,193,213,181
246,196,224,177
244,196,225,175
249,187,219,184
255,190,216,181
251,186,224,181
252,190,224,182
254,183,233,188
259,185,228,188
255,178,235,194
257,183,234,190
265,188,225,184
265,183,228,189
265,174,222,191
262,176,233,194
267,176,224,188
266,176,224,184
272,176,215,184
273,174,222,175
272,177,222,176
274,169,221,184
273,171,226,174
281,170,220,174
283,162,212,175
285,171,219,172
284,168,215,170
281,169,225,168
281,169,225,170
276,165,230,174
272,158,234,177
279,158,226,173
273,158,232,172
275,162,227,169
271,159,231,175
274,150,228,176
272,159,227,167
274,157,225,166
269,157,226,170
273,146,222,177
271,151,221,174
268,142,223,187
267,146,218,181
271,139,215,183
269,139,210,185
268,141,215,179
259,136,220,192
