732,532,565,309
701,506,573,309
671,476,581,307
638,448,586,319
607,430,596,325
572,418,608,319
531,430,621,309
476,438,646,322
432,471,659,317
392,499,672,319
354,514,690,322
326,534,700,314
291,542,720,312
275,524,723,317
260,506,733,304
247,463,745,327
250,466,750,307
242,453,768,309
240,438,781,319
252,435,791,314
273,443,801,322
298,453,804,317
339,461,814,314
367,463,819,322
405,461,837,322
450,481,844,302
496,481,837,309
539,471,844,312
595,471,839,317
623,494,859,312
683,489,849,335
739,537,826,302
757,539,862,309
805,519,832,330
843,544,832,304
874,537,829,319
886,534,859,312
945,524,832,322
993,504,834,330
1023,506,832,330
1069,509,821,319
1112,496,821,327
1160,519,821,299
1211,506,809,317
1261,516,786,314
1302,524,786,314
1350,521,794,317
1398,542,781,312
1444,514,773,330
1495,532,766,307
1535,521,745,299
1581,529,753,294
1616,516,753,304
1657,514,743,312
1705,511,733,327
1738,519,730,327
1769,537,723,327
1799,542,705,327
1814,557,697,325
1819,560,677,327
1847,565,649,319
1847,582,679,307
1862,580,654,304
1870,600,659,286
1878,603,667,276
1893,592,654,281
1893,560,646,294
1895,557,636,284
1890,534,649,297
1898,539,634,281
1898,527,629,297
1898,516,619,292
1898,529,629,279
1893,544,611,276
1893,557,614,269
1883,567,601,261
1880,570,601,274
1872,592,619,256
1867,577,611,279
1852,605,601,248
1847,600,608,259
1827,592,588,261
1807,605,588,248
1789,570,588,271
1791,592,573,236
1776,592,575,241
1769,549,586,261
1753,557,583,254
1738,554,573,269
1730,587,555,241
1708,585,581,254
1700,603,568,261
1695,638,545,228
1687,613,540,251
1677,600,550,259
1665,615,537,238
1652,590,535,259
1642,580,525,251
1624,572,532,259
1611,547,527,274
1604,554,510,266
1591,554,497,256
1571,547,512,269
1563,549,505,266
1543,557,522,269
1535,580,522,259
1520,590,512,248
1502,590,510,266
1492,610,494,243
1472,623,482,238
1441,595,494,264
1426,595,487,254
1419,577,472,261
1396,570,474,243
1398,547,459,261
1381,549,464,241
1373,554,466,238
1370,545,459,248
1365,565,446,254
1350,587,459,231
1335,580,489,248
1338,572,444,256
1340,585,431,246
1325,590,439,241
1325,592,428,243
1310,603,431,231
1302,620,446,238
1307,618,444,259
1302,643,426,231
1284,633,451,248
1284,636,446,241
1284,623,411,243
1269,608,436,241
1267,590,439,228
1249,565,439,243
1249,565,401,241
1239,572,398,226
1223,572,390,233
1211,598,390,226
1206,595,385,246
1196,592,388,246
1191,590,388,248
1178,587,383,248
1175,590,375,241
1163,587,385,243
1147,608,403,228
1142,592,401,233
1145,595,370,243
1132,603,380,238
1127,585,357,223
1114,560,363,246
1117,560,360,236
1112,562,363,238
1109,582,360,226
1099,590,383,256
1089,608,373,248
1074,620,406,233
1061,651,365,218
1046,633,350,236
1029,618,383,246
1013,585,365,236
1018,567,365,238
1011,572,355,228
1000,554,347,226
988,575,345,221
965,598,370,231
965,600,350,236
960,615,352,236
955,628,363,226
940,618,355,236
950,600,355,236
942,605,363,218
947,598,322,210
934,592,355,203
937,603,337,203
947,613,314,210
937,638,337,210
947,661,335,213
955,666,332,231
965,679,342,228
980,681,342,228
1003,676,325,218
1016,658,337,236
1038,661,322,226
1043,658,340,226
1056,638,360,251
1071,656,340,238
1084,656,319,233
1094,686,319,218
1102,694,350,226
1135,707,319,210
1137,707,337,221
1145,701,355,226
1188,681,325,236
1203,679,332,223
1229,671,325,223
1234,671,332,215
1261,676,355,218
1272,689,345,210
1300,696,332,213
1307,694,332,215
1338,704,319,213
1353,717,325,205
1370,699,317,236
1388,699,327,241
1406,707,314,223
1409,709,317,221
1416,712,317,221
1421,696,325,231
1416,694,327,231
1431,674,302,236
1429,684,322,221
1421,679,325,221
1416,681,332,231
1414,679,335,218
1409,671,322,223
1406,669,312,218
1396,663,322,213
1386,676,342,213
1368,656,352,228
1358,661,352,223
1340,679,342,203
1332,669,332,233
1325,699,332,203
1315,699,312,218
1300,707,327,203
1297,691,314,203
1282,684,330,210
1277,663,319,203
1261,646,335,198
1256,623,332,226
1251,625,325,203
1256,631,307,203
1244,646,312,198
1251,651,304,215
1251,669,319,218
1254,679,304,226
1251,696,325,215
1269,707,307,218
1272,696,317,223
1272,704,345,218
1284,704,322,213
1292,689,330,223
1289,691,327,203
1305,674,325,213
1305,674,322,195
1315,671,314,208
1317,671,322,218
1327,696,314,203
1330,719,327,205
1332,734,325,200
1345,740,317,200
1355,727,312,210
1348,719,325,213
1350,701,319,218
1348,707,314,205
1348,704,319,200
1353,696,317,210
1360,694,317,215
1350,699,330,215
1353,699,327,215
1358,717,327,208
1368,701,319,218
1360,712,340,218
1368,719,335,205
1368,701,327,228
1368,722,337,205
1378,696,330,223
1391,704,332,205
1409,689,319,208
1411,681,342,210
1421,686,347,208
1434,676,337,213
1449,676,335,215
1475,689,327,215
1487,691,335,213
1515,699,319,210
1530,709,330,205
1548,722,325,205
1571,724,317,210
1589,745,317,221
1611,755,299,210
1611,772,325,203
1632,762,307,208
1639,762,302,203
1652,745,307,195
1667,737,297,195
1677,727,304,203
1682,729,299,203
1690,737,302,198
1692,740,317,208
1705,742,309,198
1723,729,292,203
1733,719,289,203
1733,709,299,213
1741,704,302,215
1738,719,297,215
1738,714,299,208
1736,727,292,210
1746,727,266,203
1741,722,271,200
1736,707,279,195
1730,681,279,203
1733,671,284,203
1736,656,271,210
1741,663,269,205
1741,671,271,205
1738,691,279,200
1725,701,286,208
1751,717,274,210
1758,729,279,215
1771,747,279,205
1781,755,284,203
1794,765,276,198
1801,765,286,195
1817,755,276,203
1822,742,281,203
1832,722,281,215
1842,729,289,205
1852,729,299,208
1857,747,309,203
1865,745,304,200
1883,740,294,213
1890,737,294,208
1898,732,292,198
1921,722,274,203
1908,724,292,200
1928,722,289,213
1926,742,299,195
1923,772,309,190
1951,795,289,183
1938,808,289,188
1951,813,289,193
1946,788,302,203
1971,762,284,198
1979,737,289,195
2007,717,274,190
2014,691,281,198
2037,689,279,190
2050,694,279,188
2060,694,286,195
2080,701,279,200
2090,714,276,198
2106,727,264,193
2088,729,281,190
2106,717,266,195
2101,722,274,190
2083,714,286,200
2096,724,266,195
2085,734,271,203
2063,755,284,193
2075,760,261,195
2068,760,269,203
2060,760,264,198
2058,757,256,193
2047,752,259,183
2040,740,259,193
2022,745,256,185
2009,750,261,188
2014,760,259,183
2004,755,269,193
2009,765,256,180
2004,765,271,188
2004,767,284,180
2009,765,276,183
2014,757,274,190
2022,762,269,188
2025,765,274,198
2032,790,271,180
2037,808,274,180
2050,816,269,185
2047,813,271,198
2065,833,269,183
2085,823,266,180
2093,805,264,195
2103,798,279,188
2111,795,281,198
2131,785,274,195
2131,785,289,203
2149,795,279,177
2159,788,284,195
2169,798,284,177
2174,803,281,177
2189,805,271,183
2189,813,281,183
2202,833,276,175
2210,831,279,188
2210,841,271,172
2227,838,266,183
2215,831,274,195
2207,833,274,183
2197,823,274,185
2174,811,274,180
2167,793,259,190
2136,785,264,188
2123,778,248,180
2101,780,238,170
2050,783,256,177
2030,775,279,188
2012,790,251,183
1992,805,254,162
1974,816,256,165
1956,838,259,155
1941,846,248,157
1931,841,243,165
1910,849,251,157
1903,838,251,167
1893,828,251,170
1890,831,251,175
1878,821,256,175
1867,818,259,170
1847,808,274,177
1834,813,259,165
1822,803,248,167
1807,805,251,167
1791,813,243,155
1769,811,259,157
1748,811,254,162
1733,821,261,162
1713,823,271,157
1705,828,274,165
1682,833,274,160
1670,826,261,162
1647,838,269,152
1639,831,261,155
1627,828,251,152
1606,831,259,160
1594,841,274,150
1599,836,254,162
1583,849,259,152
1583,849,259,172
1571,854,276,165
1561,856,256,160
1556,856,259,170
1545,854,246,165
1538,864,246,152
1530,856,241,165
1520,864,248,147
1528,854,231,152
1533,854,231,150
1525,849,241,165
1523,856,238,157
1525,854,226,157
1528,861,223,155
1515,861,226,162
1512,859,215,165
1500,871,228,157
1490,879,226,152
1487,876,223,152
1480,874,218,157
1474,879,213,157
1462,871,223,155
1467,866,213,157
1449,859,213,162
1434,879,213,150
1426,871,208,157
1401,859,223,157
1388,854,231,147
1383,849,215,160
1373,843,223,162
1365,836,221,162
1363,831,215,155
1358,826,218,155
1350,826,223,142
1353,816,215,160
1355,821,208,137
1353,803,210,150
1355,798,208,155
1363,808,203,147
1370,823,198,139
1376,828,208,137
1393,823,205,147
1411,836,205,142
1429,833,203,145
1449,841,203,145
1472,833,221,152
1485,854,221,137
1505,843,218,150
1520,841,221,150
1533,854,238,152
1563,854,208,147
1571,854,221,145
1586,841,218,150
1606,849,215,139
1614,859,218,139
1634,879,208,129
1652,897,203,129
1652,896,226,145
1672,914,208,145
1687,920,205,134
1692,917,223,139
1708,912,210,132
1733,904,205,134
1743,899,208,139
1748,897,218,134
1761,902,226,129
1779,889,213,142
1794,884,208,134
1809,881,210,137
1822,894,213,127
1845,899,215,134
1860,904,210,134
1880,917,210,134
1908,925,215,137
1923,927,203,134
1938,912,215,137
1951,899,218,137
1969,884,208,134
1987,874,203,124
1994,876,215,127
2014,881,200,119
2012,887,215,122
2022,904,195,119
2030,917,188,117
2032,909,180,129
2030,904,180,127
