344,12,79,221
340,12,84,223
338,14,83,220
338,14,86,219
333,11,89,221
339,13,86,222
343,10,80,224
337,14,80,217
339,13,81,221
335,11,84,221
341,11,82,220
333,12,88,224
339,9,77,225
336,10,79,227
339,9,80,228
341,14,74,220
336,11,83,224
335,11,88,230
336,8,86,231
338,13,84,226
334,12,85,221
331,14,92,224
335,12,86,225
330,11,94,229
336,13,86,229
336,13,87,228
336,12,79,229
333,12,92,233
331,13,89,231
333,12,83,232
336,10,76,237
334,10,79,238
338,10,78,237
335,11,80,233
336,13,83,234
334,9,81,240
333,13,87,235
335,12,88,237
337,10,77,238
332,12,75,241
334,9,79,244
332,12,77,240
329,11,79,241
329,11,78,239
330,9,83,245
328,12,87,241
333,12,75,242
332,13,79,241
330,12,78,242
332,13,75,241
330,12,82,245
332,11,77,247
331,13,79,245
333,12,77,246
332,12,78,248
330,11,77,250
334,10,76,253
328,10,82,251
337,9,70,249
333,12,77,253
335,12,74,250
329,10,83,253
334,10,75,253
336,10,76,253
333,8,77,255
330,10,81,254
331,13,80,249
330,9,80,255
333,9,82,255
332,11,79,249
332,11,82,260
332,13,80,254
334,8,80,262
332,7,83,262
331,11,80,258
333,12,78,257
331,9,82,261
332,11,85,258
337,10,77,261
335,12,78,258
338,8,68,262
339,10,78,262
338,12,78,262
341,15,75,255
340,13,75,258
341,13,78,259
342,9,74,263
345,11,70,259
340,10,76,261
344,12,75,262
341,9,78,263
346,11,73,263
344,11,77,261
344,13,79,260
344,13,77,260
348,15,75,255
348,10,76,262
346,11,79,262
350,13,73,258
348,10,76,261
346,14,80,260
350,12,77,261
344,9,80,262
348,11,79,260
352,11,76,259
353,11,74,258
360,11,70,258
354,11,76,261
357,12,71,261
354,11,76,261
350,13,80,261
354,12,76,261
351,11,80,262
354,11,76,264
353,12,79,264
350,10,83,263
352,11,79,260
353,13,81,263
361,10,74,265
358,9,80,265
360,10,76,265
360,13,76,262
357,10,81,264
356,11,83,264
351,11,85,262
354,10,84,268
351,11,85,265
350,12,86,267
354,11,81,269
348,14,92,263
353,12,85,265
353,11,86,267
349,13,89,265
351,13,88,267
349,16,90,261
345,15,94,266
352,12,89,268
350,12,93,270
351,13,91,268
351,13,91,268
349,14,96,265
352,17,89,267
352,13,92,269
353,14,90,269
349,14,94,266
343,11,102,274
349,14,99,268
348,13,101,276
345,15,103,271
344,12,107,272
339,12,111,274
348,12,99,276
347,9,100,282
345,9,104,281
343,10,113,277
344,9,110,283
345,14,105,277
341,12,115,277
342,15,110,277
340,13,112,280
341,17,109,273
340,20,111,272
340,19,111,274
341,20,110,274
336,20,114,277
338,18,112,275
341,21,109,275
335,17,116,277
334,20,117,278
337,21,115,277
334,15,119,283
340,20,112,283
342,20,113,278
342,13,106,288
341,12,113,291
346,16,109,286
347,13,107,290
344,12,110,293
344,12,107,291
345,12,107,290
341,14,113,296
344,11,110,294
339,14,119,291
340,12,116,295
334,11,122,296
329,10,128,296
335,15,121,295
331,16,128,292
323,13,135,296
327,14,133,298
328,17,134,292
327,15,136,296
323,11,136,299
330,14,130,300
333,14,127,300
334,11,128,307
336,8,123,311
333,19,129,298
336,11,130,308
331,11,136,309
336,9,131,313
337,12,127,315
342,10,123,315
342,13,125,309
344,16,123,309
349,16,124,309
351,16,120,309
347,18,124,309
351,18,122,309
355,24,119,303
356,27,118,301
361,32,110,298
360,44,121,284
359,39,116,296
362,38,121,299
369,42,103,291
361,41,113,293
360,43,118,293
362,40,114,300
355,44,120,295
360,41,115,301
357,46,119,296
359,41,116,301
360,49,111,294
362,48,118,294
354,46,122,299
358,44,117,299
353,42,127,307
356,50,121,297
359,47,117,304
353,43,124,307
359,47,117,304
356,43,122,311
355,45,125,303
357,38,123,316
358,43,124,312
360,42,122,312
365,42,118,314
361,41,119,317
361,44,120,315
365,39,115,321
366,42,111,316
354,33,127,330
365,28,116,332
375,34,105,329
367,29,116,335
369,32,112,333
368,24,115,342
378,20,105,338
380,19,99,352
378,17,97,351
375,17,103,359
383,13,98,359
383,15,100,349
385,12,99,360
384,11,100,361
384,16,102,358
389,13,98,360
386,17,102,355
393,11,96,362
392,10,96,366
394,14,95,359
396,11,95,363
399,14,93,363
404,16,87,354
406,15,87,359
408,18,85,353
409,18,82,358
413,19,79,355
411,22,88,348
413,19,79,360
411,16,87,355
411,21,93,346
422,24,80,343
426,32,72,335
421,31,83,335
417,29,86,336
425,32,84,330
422,31,84,334
423,39,80,328
424,31,83,332
412,39,96,333
411,46,103,312
420,53,82,315
416,48,89,320
413,48,98,315
423,53,77,314
417,50,83,321
421,53,91,314
417,53,95,314
419,53,88,320
412,55,112,312
421,54,94,316
419,56,96,308
420,54,90,315
421,55,98,308
420,55,92,311
417,52,102,316
420,51,99,314
417,54,113,312
412,52,115,315
425,58,96,311
420,60,100,302
421,62,98,308
422,57,100,311
428,58,86,304
423,62,96,303
424,60,99,307
423,55,93,312
