310,54,37,237
312,51,35,241
311,54,39,240
310,57,39,237
312,62,34,234
314,56,29,238
315,62,30,228
308,60,42,232
313,59,33,226
309,55,39,229
309,61,39,217
309,64,43,213
308,69,42,208
305,69,44,204
305,59,46,211
307,59,42,209
308,53,44,213
305,59,49,201
302,57,52,205
309,53,45,205
306,54,44,206
310,47,41,210
310,44,40,212
306,31,46,215
306,35,43,211
307,31,47,213
301,23,49,223
305,22,47,220
300,22,53,213
300,15,54,216
304,14,46,216
303,13,49,219
303,12,47,212
310,11,41,212
307,16,47,205
302,15,57,207
303,12,63,207
303,11,55,206
303,12,58,207
301,13,58,197
299,9,61,204
299,10,62,197
302,16,58,189
299,49,59,155
303,50,48,150
305,49,48,148
302,49,51,150
300,18,59,181
300,49,51,151
299,23,59,177
302,51,45,154
298,14,57,188
300,15,58,190
299,15,55,191
301,17,59,191
302,13,56,193
300,14,59,193
300,15,59,195
302,10,58,201
302,17,62,200
299,11,61,203
298,16,61,199
298,18,66,197
299,15,60,201
301,15,62,201
299,15,65,201
299,16,65,205
299,16,65,206
301,12,55,212
298,13,65,214
295,18,66,202
298,23,60,200
296,18,64,208
295,23,64,202
297,27,64,199
297,29,61,198
297,27,60,202
297,29,61,199
299,34,59,197
302,33,55,197
296,28,62,206
300,24,58,212
299,26,60,209
301,26,59,209
300,20,62,217
302,25,56,213
298,20,63,219
300,21,61,219
300,20,60,219
301,16,60,227
300,18,65,230
299,17,64,234
299,17,64,235
300,18,63,234
301,17,65,235
