203,171,335,262
198,167,337,272
195,171,351,268
193,166,356,282
190,172,358,270
192,171,353,269
194,171,346,270
190,171,355,270
191,170,351,274
187,170,361,272
194,172,345,270
194,175,358,273
207,171,335,273
208,170,346,275
201,173,343,277
192,175,355,272
185,171,366,277
181,163,368,286
196,169,346,282
188,171,353,283
196,172,344,277
190,172,360,274
186,174,357,273
190,168,357,284
188,172,351,275
194,172,348,275
197,170,342,276
199,172,342,277
196,179,345,274
207,173,328,267
213,173,325,271
216,180,322,262
203,177,339,267
217,181,325,257
213,183,322,266
212,176,328,271
213,180,327,263
198,181,345,262
207,179,327,263
208,182,342,270
200,184,345,263
209,179,336,269
209,183,332,265
204,178,329,274
206,188,334,256
200,176,345,281
203,184,342,261
206,172,341,278
206,182,332,268
203,181,338,270
204,181,342,271
207,184,330,272
205,184,353,265
199,189,346,264
205,187,342,263
209,187,327,258
206,188,336,265
212,184,335,263
209,181,332,264
206,186,339,267
207,187,338,259
205,183,336,260
210,194,331,249
210,199,342,249
211,197,345,247
218,192,325,256
214,193,331,256
211,194,342,254
237,198,309,254
227,194,308,253
229,195,305,249
239,196,314,250
233,201,317,244
236,192,303,257
243,201,304,243
247,205,291,235
244,204,301,248
253,212,289,231
260,206,284,240
257,200,287,244
258,208,280,232
268,209,274,236
267,201,275,233
271,208,279,239
269,205,267,241
271,203,258,246
275,202,251,249
275,205,249,248
285,208,236,240
278,206,252,249
268,203,284,256
271,200,270,265
275,206,262,268
283,204,266,264
278,197,271,279
290,200,250,269
283,206,255,266
288,203,256,271
298,198,242,275
312,199,223,272
307,199,234,280
303,194,240,283
301,191,245,289
310,195,228,288
313,191,222,290
317,184,225,301
312,188,229,301
312,188,205,296
326,188,194,293
323,182,185,298
324,185,186,302
321,186,189,301
321,183,187,305
324,182,181,308
321,177,188,314
323,172,182,321
312,176,196,317
316,180,190,316
319,171,184,322
322,169,184,323
315,170,187,325
310,171,193,321
316,171,188,321
315,171,186,324
314,170,189,322
317,171,183,322
313,168,194,329
317,165,182,330
309,165,188,327
310,163,197,334
316,162,181,329
308,160,194,334
315,162,179,331
313,163,187,331
307,154,190,341
301,153,206,342
313,157,188,339
301,153,202,347
305,153,202,344
299,157,200,340
307,151,194,346
305,154,199,341
312,144,184,353
306,152,199,348
304,151,198,347
304,150,197,344
310,140,195,357
304,146,206,351
304,148,198,350
306,138,196,358
308,145,203,354
307,152,200,345
307,152,203,345
307,141,206,357
310,148,206,351
304,142,208,356
301,137,214,361
305,144,214,353
309,145,211,349
300,143,216,355
299,139,217,355
298,140,221,354
296,137,226,355
305,136,216,352
299,140,218,347
301,138,216,350
304,139,214,348
301,136,221,352
297,136,221,347
294,138,228,345
292,139,228,341
294,136,227,343
294,141,228,336
293,137,231,340
296,133,226,343
289,132,230,340
292,136,229,336
293,133,229,336
290,136,232,332
289,144,235,327
292,137,229,331
290,137,235,331
287,139,240,328
291,136,234,334
284,135,247,334
294,136,230,328
285,136,242,328
278,138,249,327
279,138,248,327
283,135,244,329
284,131,238,330
284,133,241,330
282,133,241,327
282,140,239,324
282,138,239,323
288,137,230,324
295,140,225,321
290,140,229,320
295,144,227,320
296,142,216,315
281,142,233,315
292,140,227,322
297,136,222,327
