332,289,39,79
326,289,42,80
333,286,34,79
333,287,34,84
333,285,35,83
333,285,36,87
333,284,35,89
331,283,39,90
332,283,38,91
332,285,38,86
331,284,39,92
329,284,41,93
332,283,38,87
330,283,40,95
330,289,43,89
331,287,42,92
330,287,40,91
329,286,44,93
328,288,43,90
328,283,43,99
326,290,45,90
330,289,39,91
327,289,43,92
327,295,43,86
327,293,44,88
328,296,41,87
330,294,38,90
323,294,47,95
326,294,44,94
329,295,39,89
328,289,44,93
324,284,44,92
326,283,42,90
324,278,44,93
326,279,43,89
326,273,43,93
327,266,41,98
326,264,40,102
320,264,47,94
323,262,40,92
320,259,45,95
322,257,41,93
320,253,44,95
318,249,43,100
321,245,39,99
324,247,35,87
326,245,33,89
323,241,34,93
323,237,35,90
323,233,37,93
321,238,41,87
322,238,37,80
322,235,39,84
322,235,37,80
323,235,37,77
322,226,35,86
320,224,44,83
320,218,44,90
320,214,44,92
319,211,46,90
321,209,44,87
319,201,42,96
318,201,46,92
318,202,46,91
320,199,44,89
323,197,43,86
319,198,48,85
318,194,47,94
319,193,46,92
317,197,49,89
317,198,49,89
319,190,47,93
315,198,52,92
317,202,49,86
317,202,47,89
316,204,49,87
315,203,49,88
316,207,51,86
317,203,49,91
316,201,51,91
313,201,58,95
314,203,54,91
312,204,56,89
314,203,50,91
315,203,53,91
314,207,51,85
312,203,50,91
311,203,52,92
310,203,56,94
311,206,54,90
309,206,57,93
309,206,56,91
308,211,59,86
310,206,54,91
