214,224,216,145
215,221,210,146
212,223,211,145
215,219,211,151
210,222,213,147
210,222,213,149
214,216,206,157
212,217,211,154
214,216,210,159
214,216,208,157
213,215,208,158
214,216,206,158
214,211,207,163
213,214,207,163
214,213,207,165
212,213,210,162
214,210,207,168
212,212,209,166
211,212,210,164
210,210,209,168
208,209,213,170
208,207,212,170
211,207,210,174
214,205,207,175
210,207,210,172
210,206,211,175
212,202,210,179
211,203,210,179
211,205,210,176
210,205,212,180
215,203,207,181
210,201,212,182
212,203,210,180
210,204,212,181
212,202,208,184
211,200,210,188
212,200,207,188
210,201,210,189
210,200,212,191
205,201,214,186
214,200,205,192
212,197,206,193
214,197,205,195
213,197,206,196
210,198,208,195
210,196,207,196
211,196,202,201
214,194,202,205
213,192,202,206
216,193,197,206
212,193,200,205
214,192,199,210
214,189,196,212
216,191,196,210
213,189,201,214
217,191,192,209
217,184,186,221
217,191,188,215
218,189,187,214
220,190,184,216
217,187,189,221
218,185,181,223
217,184,187,223
218,186,185,221
217,185,188,224
215,183,190,228
217,185,191,226
218,181,186,234
216,183,190,233
216,184,190,229
221,183,182,232
218,181,191,239
225,182,178,232
224,177,180,240
223,182,179,237
222,182,181,235
225,181,179,239
226,179,180,241
225,181,180,238
224,175,184,246
224,178,183,244
230,179,179,243
232,174,178,246
226,178,192,242
222,177,195,244
227,179,189,244
229,172,188,252
224,171,195,251
223,176,196,248
232,173,192,249
231,171,191,251
234,173,199,248
232,170,196,250
237,173,192,249
236,171,191,253
239,171,190,251
241,171,193,253
240,170,196,255
239,170,196,255
