261,77,114,258
254,75,121,251
257,78,119,252
252,81,124,247
254,80,122,249
253,78,127,250
254,80,118,251
243,83,139,247
255,77,128,257
243,76,141,256
244,79,138,255
250,76,138,256
246,76,144,255
242,78,154,248
249,77,144,250
251,78,133,253
241,76,144,256
251,77,130,253
254,78,128,249
241,76,141,247
243,73,141,251
247,75,136,251
251,77,129,255
249,75,132,252
253,75,128,250
248,75,132,253
249,77,131,251
246,75,133,250
245,74,134,255
245,75,138,250
248,76,131,252
241,74,145,255
246,75,138,257
247,76,138,253
243,76,139,246
243,76,144,255
247,77,135,245
244,75,141,252
247,75,133,248
248,77,137,249
249,74,132,252
246,74,139,255
241,76,144,247
255,76,140,251
244,76,135,250
249,75,137,254
243,75,144,250
242,75,149,249
242,75,147,249
243,77,145,252
236,75,152,245
243,74,145,250
247,74,140,249
242,76,144,254
243,77,144,249
244,77,141,242
246,76,147,246
242,76,155,243
245,76,148,246
243,74,152,246
250,75,144,247
247,74,149,244
251,74,147,250
251,74,147,251
252,75,147,252
260,76,140,245
256,73,143,246
265,74,137,246
274,74,130,246
267,75,143,243
270,73,140,253
278,75,130,252
280,72,132,246
276,72,141,243
278,72,138,251
274,74,144,244
290,75,126,249
283,74,142,252
286,75,139,250
286,74,142,253
293,74,140,252
281,75,164,246
289,73,136,249
284,73,149,246
285,72,149,258
280,72,117,250
281,72,104,256
283,72,110,251
276,72,121,249
279,76,104,245
276,74,106,248
275,77,112,246
276,73,111,247
274,74,115,249
276,74,107,243
265,75,125,245
267,76,120,239
260,72,127,245
262,75,125,240
260,72,125,242
260,74,134,245
252,74,144,239
258,75,136,234
255,75,136,238
258,76,137,237
261,76,135,238
257,75,138,234
255,72,136,238
262,74,132,238
267,75,122,236
265,78,124,232
265,76,124,234
264,75,124,239
264,76,121,240
262,75,124,236
261,75,128,237
263,72,124,243
259,75,127,237
256,75,126,237
262,74,120,237
262,74,120,239
262,76,122,243
263,75,118,249
260,75,120,245
257,75,122,257
257,73,121,257
258,70,124,269
256,73,127,266
254,72,129,266
255,70,127,268
256,74,125,270
255,74,128,263
259,75,125,261
260,74,124,264
256,74,129,266
256,74,131,264
260,74,123,274
258,74,134,277
266,75,120,286
268,73,120,299
273,71,110,309
268,71,122,323
269,73,118,335
268,75,122,336
267,72,123,339
268,76,117,334
269,75,123,338
271,75,119,327
271,76,120,331
267,75,123,329
273,75,121,328
274,74,119,327
283,73,104,335
286,73,103,329
284,75,107,336
285,75,101,332
290,73,94,332
286,75,104,333
282,74,111,333
281,74,108,330
285,74,102,332
284,76,108,337
283,73,115,331
287,75,118,334
295,74,109,330
295,74,106,327
296,72,108,333
295,74,107,330
292,72,117,327
295,75,113,324
291,74,114,322
282,76,125,326
286,77,118,327
282,77,136,327
282,76,113,337
