293,77,168,275
300,79,147,266
297,80,150,269
299,76,155,270
307,80,151,275
305,80,154,275
306,78,152,277
306,88,155,268
304,92,159,261
306,91,159,266
311,90,153,267
311,93,147,256
315,91,152,269
319,94,147,266
315,93,156,264
316,90,152,270
319,88,148,276
318,87,152,276
321,85,145,274
323,86,148,280
321,87,146,275
321,87,146,275
321,87,149,278
321,86,145,276
320,86,151,275
321,85,146,276
319,89,146,274
320,86,148,279
320,87,147,275
321,85,145,279
325,87,138,276
313,85,155,279
316,83,154,281
315,85,156,277
317,87,151,277
319,87,151,277
318,85,157,283
320,84,149,279
320,90,152,278
321,90,150,279
318,92,153,275
318,95,159,275
321,96,152,275
321,96,148,271
321,92,152,279
320,92,151,279
322,95,146,278
317,93,155,275
317,97,160,275
318,92,161,279
318,95,150,273
321,93,148,280
317,88,154,280
317,89,152,289
319,88,155,280
317,87,151,283
313,87,161,291
315,87,156,285
315,88,158,287
309,85,164,286
313,88,158,290
307,92,163,289
304,78,176,301
303,86,180,292
306,87,171,288
308,92,171,280
307,92,168,277
304,90,173,289
306,96,172,276
301,93,182,281
304,99,181,275
303,95,176,275
306,96,169,280
302,99,177,278
304,104,170,267
307,110,173,266
308,107,172,268
308,109,175,264
306,119,178,252
306,117,173,253
305,134,170,239
303,140,173,228
307,140,175,231
303,146,177,230
311,157,164,211
311,155,164,215
315,161,163,215
317,167,165,206
318,171,160,197
321,170,163,207
324,164,150,204
327,159,150,215
340,162,135,210
339,165,140,203
336,161,142,206
