375,263,55,174
375,260,52,174
370,262,59,177
370,263,59,173
366,265,67,173
368,265,64,179
364,262,68,182
366,263,65,176
362,269,73,178
357,266,72,178
358,264,71,187
358,267,75,185
360,265,66,181
358,269,71,181
353,266,80,187
355,270,75,185
352,265,77,184
350,268,80,176
346,267,91,183
342,263,92,181
341,266,92,178
332,256,103,195
330,259,108,197
331,257,99,188
324,257,108,188
324,253,104,188
318,246,108,196
319,249,106,193
309,247,112,189
305,241,114,190
301,240,118,191
296,235,116,193
292,234,116,193
283,225,116,194
276,223,124,191
275,222,118,199
267,217,129,196
264,218,132,191
261,209,125,206
252,207,132,194
247,203,135,200
248,203,127,198
246,202,127,194
