292,69,77,282
293,72,74,280
296,62,72,285
295,61,73,289
293,59,76,292
299,51,70,288
292,50,81,289
294,45,83,292
294,28,82,307
293,29,90,308
299,30,83,304
292,30,87,307
295,32,83,302
290,34,94,299
296,33,88,300
287,37,94,303
290,35,98,295
293,35,87,294
299,66,78,266
295,73,89,259
294,72,83,261
297,59,77,274
296,61,80,272
296,60,79,271
299,60,76,268
297,60,78,270
302,59,71,269
294,61,93,268
298,55,80,275
300,43,79,288
302,38,66,289
298,43,79,284
309,45,62,281
304,43,64,284
303,40,63,286
305,38,63,285
308,42,60,283
310,43,60,278
303,30,62,291
305,31,61,292
304,19,58,301
304,16,65,302
305,18,62,296
303,20,65,296
302,20,66,291
305,38,60,276
