288,262,49,49
286,257,49,55
283,259,53,55
285,259,50,52
282,259,53,54
277,257,55,54
274,261,56,53
279,262,49,51
275,258,53,57
274,259,52,57
272,261,50,52
274,259,49,56
270,258,58,58
265,258,60,57
271,257,53,60
267,260,52,56
266,261,53,57
263,258,59,61
265,260,57,60
263,261,56,59
262,261,54,57
258,261,60,62
259,262,64,62
258,260,56,64
256,264,60,62
261,264,48,62
260,263,48,66
256,263,57,63
256,269,49,58
251,265,54,64
253,270,48,59
252,270,49,58
246,269,55,57
246,267,53,56
246,269,46,52
245,270,50,56
245,272,48,51
241,270,51,54
237,273,53,52
241,273,48,48
233,273,55,50
234,274,52,48
235,277,48,45
230,276,50,48
229,273,50,51
232,276,47,48
225,274,54,48
227,276,51,50
225,276,48,46
220,273,55,47
224,276,47,45
217,276,54,47
219,275,55,48
220,274,48,49
218,273,48,48
216,277,48,47
216,275,45,47
216,277,47,44
213,276,48,48
213,275,47,46
212,277,46,48
208,277,50,48
211,275,43,48
207,275,48,49
207,273,47,52
202,280,53,45
204,276,50,48
204,270,46,54
200,275,51,48
201,274,49,59
199,277,48,45
200,276,46,50
199,280,46,46
192,280,52,48
191,277,54,51
192,277,48,47
191,277,49,49
193,278,49,50
193,281,45,46
191,281,51,41
196,280,46,46
198,279,43,50
196,274,49,54
200,272,46,52
203,275,44,50
201,272,48,50
206,275,44,48
206,276,48,46
208,274,45,47
212,277,45,44
211,273,46,46
214,273,48,48
216,272,48,48
219,271,46,48
223,270,43,49
224,270,44,48
225,270,43,51
222,272,43,48
217,269,46,52
216,274,44,48
209,273,48,48
208,275,43,50
210,271,44,51
204,272,50,53
203,275,47,49
200,273,47,53
199,273,45,52
195,274,48,52
191,278,52,51
189,278,54,50
187,277,54,54
185,272,52,57
188,276,45,53
183,275,50,56
179,273,51,59
179,278,53,52
175,271,57,65
176,275,51,61
175,275,53,62
174,273,52,66
173,277,53,61
169,276,56,63
169,273,55,67
166,274,58,66
169,274,52,73
164,275,54,72
169,279,51,67
167,274,55,73
164,272,54,76
165,277,55,67
165,279,54,67
165,282,50,58
160,284,54,57
161,284,55,56
161,284,49,55
154,285,59,54
151,284,61,56
151,285,58,52
148,289,63,50
151,290,55,46
143,291,62,48
147,291,56,48
144,290,56,48
144,294,56,44
142,293,51,41
140,296,50,38
146,298,46,35
138,295,50,40
136,294,55,41
137,296,46,38
138,298,45,36
135,298,48,36
135,296,48,38
131,296,50,39
130,297,49,37
129,293,50,42
127,295,50,41
124,296,56,40
123,297,54,38
120,297,58,38
122,299,50,37
120,301,56,36
119,297,55,40
116,296,48,40
117,298,51,39
116,299,54,39
113,298,51,40
111,298,58,42
110,301,52,38
106,301,55,38
112,299,48,42
107,301,51,40
106,300,54,41
103,299,52,44
102,301,55,41
100,302,52,40
100,300,52,43
103,300,48,39
102,300,48,43
96,301,52,44
94,302,55,45
96,301,50,45
96,301,50,44
93,300,51,47
92,299,52,49
89,299,55,48
87,298,59,48
90,299,49,48
83,299,64,50
88,303,49,46
84,301,53,49
89,302,47,48
86,300,46,49
